"","player_id","player","allowed_pressure_dropbacks","hits_allowed","hurries_allowed","pressures_allowed","sacks_allowed","player_game_count.x","percent_qb_allowed_press","base_dropbacks","blitz_grades_offense","blitz_grades_pass","blitz_grades_run","no_blitz_grades_offense","no_blitz_grades_pass","no_blitz_grades_run","no_pressure_grades_offense","no_pressure_grades_pass","no_pressure_grades_run","pressure_grades_offense","pressure_grades_pass","pressure_grades_run","avg_time_to_throw","avg_ttt_attempts","avg_ttt_sacks","avg_ttt_scrambles","aimed_passes","pass_attempts","bats","big_time_throws","completions","dropbacks","drops","first_downs","hit_as_threw","interceptions","passing_snaps","sacks","scrambles","spikes","thrown_aways","pass_tds","turnover_worthy_plays","pass_yards","grades_hands_fumble","grades_offense","grades_pass","grades_run","pressure_to_sack_rate","qb_rating","sack_percent","twp_rate","completion_percent","ypa","accuracy_percent","avg_depth_of_target","btt_rate","drop_rate","avoided_tackles","breakaway_yards","explosive","fumbles","scramble_yards","rush_tds","rush_yards","yards_after_contact","zone_attempts","attempts.y","breakaway_percent","elusive_rating"
"667",46472,"Keller Chryst",96,1,3,6,2,27,6.246875,319,72.1050156739812,73.3868338557994,50.3761755485893,64.5514106583072,62.8865203761755,62.9711598746081,80.3090909090909,77.9031347962382,64.5786833855799,49.3721003134796,50.9733542319749,52.2470219435737,2.56189189189189,2.40989189189189,3.24008108108108,4.74205405405405,299,337,16,23,180,371,21,103,12,8,397,19,15,1,9,21,18,2302,59.9943396226415,69.022102425876,70.3951482479784,59.3021563342318,15.9784366576819,86.177628032345,5.14420485175202,4.58247978436658,53.4077151335311,6.81632047477745,67.2003344481605,11.3715719063545,6.23511705685619,10.3254180602007,9,31,6,11,142,3,257,192,17,51,7.43529411764706,22.2745098039216
"668",46473,"Jesse Ertz",86,2,5,20,13,17,23.2616279069767,412,66.9563106796116,59.6640776699029,83.276213592233,70.8902912621359,67.5388349514563,70.4538834951456,76.5135922330097,72.6033980582524,74.6393203883495,50.3422330097087,41.9669902912621,76.7334951456311,2.9571359223301,2.5571359223301,4.82990291262136,5.25873786407767,325,345,6,17,193,412,32,131,0,7,437,25,41,0,14,15,14,2489,74.2771844660194,76.1771844660194,65.445145631068,78.9592233009709,23.2771844660194,84.7266990291262,6.04271844660194,3.18495145631068,55.9231884057971,7.24057971014493,69.2329230769231,11.2292307692308,4.588,13.8624615384615,35,474,56,5,420,13,1451,514,58,173,32.5890173410405,23.7225433526012
"669",46474,"Tyler Stewart",133,2,4,17,11,20,12.7428571428571,566,56.730035335689,57.2484098939929,59.6579505300353,79.8056537102474,78.5123674911661,64.6310954063604,77.3243816254417,76.6166077738516,60.7929328621908,58.782332155477,58.0441696113074,65.0498233215548,2.89521428571429,2.71869642857143,3.68969642857143,4.84305357142857,467,496,1,24,290,566,35,182,7,10,598,37,32,6,15,24,18,3239,62.5819787985866,74.1286219081272,72.3696113074205,64.5204946996466,21.7250883392226,85.8950530035336,6.53427561837456,3.03286219081272,58.4961693548387,6.56391129032258,69.6128479657388,9.7644539614561,4.60235546038544,10.8402569593148,16,104,29,7,262,6,637,207,37,92,17.5282608695652,21.020652173913
"670",46476,"Matthew Jordan",11,0,1,1,0,8,9.10909090909091,27,60.2518518518518,62.2407407407407,27.5888888888889,56.7925925925926,53.2444444444444,58.2814814814815,65.9592592592593,61.2259259259259,59.3925925925926,49.3777777777778,52.4925925925926,52.9222222222222,3.44222222222222,3.27481481481481,3.12777777777778,4.43148148148148,15,19,0,0,8,27,0,8,0,2,29,4,4,0,4,2,4,205,24.3444444444444,46.3925925925926,55.9925925925926,47.3703703703704,30.0666666666667,80.9555555555556,14.8074074074074,13.2185185185185,42.1105263157895,10.7526315789474,53.34,20.0266666666667,0,0,4,53,7,4,20,7,313,145,6,78,17.6410256410256,9.04102564102564
"671",46478,"Patrick Towles",285,0,12,19,7,35,6.67368421052632,1159,63.911561691113,62.6449525452977,63.5782571182054,59.7569456427955,58.9771354616048,64.7634167385677,73.6106988783434,72.3675582398619,66.3077653149267,39.4037100949094,35.4823123382226,63.4327006039689,2.76463267070009,2.49068280034572,3.33539325842697,5.00759723422645,898,976,21,52,535,1159,84,196,4,29,1213,83,100,2,51,32,63,6404,52.5298533218292,61.0979292493529,60.4025884383089,59.6708369283865,22.84659188956,73.65823986195,7.16289905090595,5.17273511647972,54.8162909836066,6.57725409836066,68.9385300668151,9.51425389755011,5.10289532293987,13.6129175946548,28,186,38,18,669,15,1141,602,7,148,16.6885135135135,15.1554054054054
"672",46479,"Shuler Bentley",53,0,0,0,0,10,0,314,62.9248407643312,63.5152866242038,51.8929936305732,46.8171974522293,48.7566878980892,46.7617834394904,59.7031847133758,60.384076433121,46.8585987261146,34.5980891719745,35.7375796178344,49.1821656050955,2.26723270440252,2.11528301886792,2.82056603773585,4.19761006289308,257,281,11,10,144,314,20,69,3,6,323,20,13,2,8,12,16,1498,52.6203821656051,52.9700636942675,53.3095541401274,48.6980891719745,26.9146496815287,72.387898089172,6.38980891719745,4.9656050955414,51.2836298932384,5.34626334519573,63.8350194552529,7.84163424124514,3.45992217898833,12.0136186770428,2,26,1,6,41,2,63,14,8,14,41.3,6.1
"673",46481,"Tyree Jackson",176,8,16,30,6,30,17.0454545454545,598,60.8491638795987,60.6658862876254,34.433110367893,71.9663879598662,74.1765886287625,46.7346153846154,73.2346153846154,74.5110367892977,24.6867892976589,56.8382943143813,58.1891304347826,55.021906354515,2.44252336448598,2.31941848390447,3.26129802699896,4.45643821391485,842,883,20,59,493,963,54,306,6,23,1016,29,47,0,15,46,43,6468,65.8521287642783,70.7515057113188,68.6344755970924,66.4283489096573,12.0964693665628,85.2722741433022,3.03281412253375,4.2048805815161,55.8434881087203,7.32219705549264,64.929216152019,12.4425178147268,6.2833729216152,9.89501187648456,14,176,24,11,345,16,894,425,29,135,20.3066666666667,22.3155555555556
"674",46483,"Brandon Silvers",243,1,8,15,6,46,6.16995884773663,1521,62.8561472715319,62.4172912557528,12.8355029585799,74.1833662064431,73.9593688362919,49.9596975673899,80.6294543063774,79.7202498356344,51.6092702169625,42.544838921762,42.5692307692308,41.8639710716634,2.16071899736148,2.07670844327177,3.08641820580475,4.18723614775726,1360,1432,18,59,918,1521,90,389,15,26,1607,55,32,5,34,66,44,10060,63.3734385272847,70.1781722550953,71.5697567389875,52.0506245890861,16.9083497698882,92.6576594345825,3.60973044049967,2.75502958579882,64.1168296089385,7.02877094972067,74.1476470588235,7.27477941176471,3.89764705882353,8.94102941176471,11,131,20,17,175,15,721,323,32,150,19.37,9.27
"675",46485,"Anthony Jennings",118,0,1,6,5,24,5.0728813559322,605,55.5517355371901,54.079173553719,67.4254545454545,65.4404958677686,65.400826446281,58.0426446280992,71.4343801652893,70.4419834710744,63.7039669421488,40.1447933884297,38.8952066115703,58.88,2.81890728476821,2.61539735099338,3.31740066225166,4.94230132450331,477,517,5,26,287,605,24,97,1,19,642,48,40,1,33,21,29,3536,52.9226446280992,61.3221487603306,61.4953719008264,56.8771900826446,28.1856198347107,75.036694214876,7.91223140495868,4.5099173553719,55.526499032882,6.85841392649903,65.2220125786164,10.3119496855346,4.77421383647799,7.92767295597484,18,209,39,12,309,7,952,411,25,154,21.6077922077922,15.861038961039
"676",46486,"Thomas Stuart",9,1,0,1,0,7,11.1111111111111,33,74.5272727272727,73.0454545454545,52.6090909090909,64.4,67.5545454545455,57.0545454545455,88.8545454545454,86.3727272727273,56.0454545454545,38.2454545454545,43.2272727272727,53.2909090909091,2.76915254237288,2.47593220338983,2.50949152542373,4.42864406779661,21,23,1,0,15,33,1,11,1,0,34,5,5,0,0,1,1,164,49.6545454545454,70.3727272727273,73.1272727272727,60.6818181818182,40.9090909090909,100.918181818182,15.1363636363636,2.94545454545455,65.2434782608696,7.10434782608696,76.2,8.45714285714286,0,4.76190476190476,2,0,1,1,40,2,69,35,5,21,0,11.0380952380952
"677",46487,"Brett Rypien",288,4,6,25,15,45,8.67638888888889,1107,81.0093947606143,79.6448057813912,62.5461607949413,77.4110207768744,77.7819331526649,49.3157181571816,89.7688346883469,88.4884372177055,57.8719963866305,46.9894308943089,49.3071364046974,50.7483288166215,2.45803560076287,2.35010171646535,3.27715193897012,4.74750158931977,1367,1440,19,92,924,1576,101,577,13,24,1626,75,53,3,38,83,58,12188,48.602347715736,84.7862944162436,84.3568527918782,57.783883248731,19.131345177665,103.179568527919,4.7621192893401,3.5375,64.1617361111111,8.47465277777778,74.9633504023409,10.3346744696416,6.24455010972934,9.84820775420629,8,0,15,27,301,3,357,168,13,66,0,1.22727272727273
"678",46488,"Dalton Sturm",291,7,13,32,12,33,10.9883161512027,977,59.1371545547595,57.7686796315251,63.4590583418628,70.7312180143296,70.3949846468782,60.0348004094166,74.5364380757421,74.739713408393,58.7085977482088,51.981780962129,48.4574206755374,64.7059365404299,2.80721025641026,2.51325128205128,3.29673846153846,4.7432,727,787,7,32,471,977,45,309,6,17,1027,90,97,2,45,47,39,5647,58.9449334698055,69.6087001023541,66.0364380757421,66.9119754350051,24.3151484135107,92.2496417604913,9.23408393039918,3.8367451381781,59.8373570520966,7.20343074968234,71.0013755158184,9.60398899587345,3.87799174690509,8.71292984869326,52,496,58,15,686,7,1732,730,60,173,29.6300578034682,30.1040462427746
"679",46491,"Perry Hills",107,4,2,12,6,19,11.2121495327103,432,58.9421296296296,57.0618055555556,62.8222222222222,56.7587962962963,55.1578703703704,60.4604166666667,68.4375,66.9222222222222,61.1416666666667,38.7525462962963,35.412037037037,61.6905092592593,2.89211136890951,2.5961716937355,3.46821345707657,4.89194895591647,329,355,4,11,204,432,23,117,5,16,448,41,36,1,16,19,26,2338,50.6710648148148,59.3388888888889,55.1935185185185,65.4430555555555,26.1407407407407,76.1909722222222,9.47037037037037,5.80069444444444,57.4847887323944,6.60450704225352,68.990273556231,9.13130699088146,3.0483282674772,10.3981762917933,25,239,32,9,318,7,937,527,18,120,25.1558333333333,41.6266666666667
"680",46494,"Kaleb Barker",146,5,4,22,13,29,15.0787671232877,546,75.0930402930403,71.018315018315,73.4652014652015,74.2824175824176,74.1296703296703,56.3238095238095,88.8432234432234,86.4956043956044,64.2637362637363,42.2600732600733,39.7260073260073,57.3091575091575,2.60847041847042,2.37815295815296,3.33737373737374,5.05632034632035,575,603,10,26,402,695,27,241,5,12,736,43,47,2,11,41,29,4786,34.6658992805755,76.4010071942446,75.1588489208633,62.9627338129496,24.036690647482,105.149496402878,6.16273381294964,3.94517985611511,66.6625207296849,7.95058043117745,74.6457391304348,8.69165217391304,4.07113043478261,6.27478260869565,18,251,31,15,359,8,947,355,50,95,27.46,26.3652631578947
"681",46495,"Ikaika Woolsey",166,2,2,9,5,27,5.41144578313253,785,55.7254777070064,56.0904458598726,57.4271337579618,57.0394904458599,60.12,49.4291719745223,66.4564331210191,68.6912101910828,51.5150318471338,38.3754140127389,39.3814012738853,54.5922292993631,2.90389743589744,2.67635897435897,3.32717948717949,4.82676923076923,613,664,10,26,326,785,60,77,3,25,829,56,65,5,33,24,47,4082,59.0463694267516,56.9705732484076,58.4258598726115,52.3327388535032,22.3128662420382,64.9914649681529,7.13057324840764,5.65363057324841,49.1093373493976,6.17319277108434,62.952528548124,10.9652528548124,3.70228384991843,15.452691680261,6,105,22,8,409,4,664,216,12,64,13.1953125,4.9296875
"682",46496,"Damian Williams",157,4,4,14,6,20,8.92547770700637,463,38.8282937365011,38.8829373650108,55.8622030237581,57.9438444924406,59.2522678185745,41.0626349892009,68.1773218142549,69.9077753779698,43.2920086393089,31.2228941684665,31.0768898488121,49.1913606911447,2.55894168466523,2.40488120950324,3.30723542116631,4.38289416846652,374,402,5,9,239,463,25,116,10,9,491,35,22,0,13,17,26,2446,39.6593952483801,52.0576673866091,51.3822894168467,56.4254859611231,18.2017278617711,81.2166306695464,7.53261339092873,5.28380129589633,59.4900497512438,6.11144278606965,70.6058823529412,8.31978609625668,2.1283422459893,9.51631016042781,8,120,16,20,119,6,525,314,23,103,20.9320388349515,15.0912621359223
"683",46497,"Nick Fitzgerald",246,3,4,16,9,39,6.52195121951219,688,53.843023255814,52.5088662790698,66.471511627907,69.5178779069768,66.9547965116279,72.8415697674419,72.1529069767442,70.9559593023256,64.4922965116279,49.3719476744186,43.9795058139535,74.7741279069767,2.80995930824008,2.6442522889115,3.45921668362157,5.15833163784334,839,884,17,34,484,983,58,288,9,28,1039,47,52,0,19,54,48,5925,74.4856561546287,71.6701932858596,59.8743641912513,77.693997965412,14.8922685656155,82.277517802645,4.78250254323499,4.62858596134283,54.7402714932127,6.67816742081448,64.6101311084625,10.6425506555423,3.66448152562575,10.7812872467223,99,1644,113,14,379,43,3632,1752,156,486,44.6378600823045,55.4923868312757
"684",46498,"Will Worth",51,0,1,1,0,12,1.96078431372549,145,72.0993103448276,72.0993103448276,57.8979310344828,92.5241379310345,91.5593103448276,74.3834482758621,90.7696551724138,90.3724137931034,61.5724137931035,75.9393103448276,71.8958620689655,70.9075862068966,2.82978417266187,2.63122302158273,3.00820143884892,5.06330935251798,110,121,1,16,71,145,6,56,1,4,151,15,9,6,3,8,8,1363,60.8613793103448,75.4662068965517,89.2751724137931,58.1379310344828,25.2248275862069,109.737931034483,10.328275862069,5.35724137931035,58.7107438016529,11.3057851239669,69.9581818181818,17.1881818181818,12.5845454545455,7.72909090909091,37,426,31,8,73,26,1250,600,44,249,33.7489959839357,29.8281124497992
"685",46500,"Max Bortenschlager",224,3,13,35,19,29,15.6129464285714,774,51.3266149870801,52.2031007751938,47.6104651162791,59.7027131782946,61.0019379844961,49.5186046511628,70.3832041343669,70.5945736434109,47.2320413436693,31.6941860465116,32.6767441860465,52.2192506459948,2.73573091849935,2.59769728331177,3.30245795601552,4.67385510996119,574,654,19,34,334,774,36,189,13,18,813,87,29,1,47,32,40,4726,48.1307493540052,54.887984496124,56.5144702842377,45.2295865633075,31.6963824289406,79.4470284237726,11.2332041343669,4.91485788113695,51.0678899082569,7.22155963302752,64.4296167247387,11.0278745644599,4.91062717770035,9.77404181184669,2,18,4,17,134,3,183,73,12,45,7.79777777777778,3.67555555555556
"686",46501,"Clayton Thorson",478,4,18,47,25,48,9.83661087866109,1279,67.8948397185301,68.2587177482408,55.8539483971853,61.2802971071149,59.8715402658327,63.9674745895231,72.0363565285379,71.2689601250977,60.3953870211102,47.3161063330727,44.9946833463643,64.3601250977326,2.78312428078251,2.63682968929804,3.60982738780207,5.04618527042578,1433,1565,35,53,910,1743,101,525,16,39,1821,111,65,5,76,57,81,9915,58.6769363166953,66.2595524956971,64.5800344234079,61.1985083189902,19.6290877796902,78.6650602409639,6.37986230636833,4.46947791164659,58.1235782747604,6.34619808306709,70.5468248429868,8.65889741800419,3.23091416608514,10.019330076762,31,200,29,22,532,26,1019,462,65,193,17.8077720207254,16.7507772020725
"687",46503,"Tom Flacco",2,0,0,0,0,5,0,14,0,0,0,59.0142857142857,55.7142857142857,63.3714285714286,55.2142857142857,50.3142857142857,55.1142857142857,68.1285714285714,59.9142857142857,8.25714285714286,2.98574931880109,2.73523160762943,3.21122615803815,5.40692098092643,12,12,0,0,9,14,0,5,0,0,14,0,2,0,0,1,1,157,52.5,78.3428571428572,55.7142857142857,75.8285714285714,0,133.457142857143,0,7.11428571428571,74.9833333333333,13.1083333333333,74.9833333333333,5.78333333333333,0,0,6,194,12,1,18,2,322,110,15,39,61.0666666666667,41.7205128205128
"688",46505,"Sawyer Smith",63,3,4,9,2,24,14.2873015873016,168,53.3857142857143,52.4928571428571,51.8321428571429,32.2642857142857,34.1857142857143,49.2714285714286,43.1285714285714,44.7357142857143,53.5642857142857,34.1178571428571,36.3035714285714,9.57142857142857,2.46700272479564,2.33381471389646,3.08122615803815,5.3967029972752,318,338,6,17,188,368,16,104,2,12,385,18,12,1,11,15,24,2219,45.4021739130435,50.8244565217391,54.5608695652174,53.9114130434783,20.5277173913043,75.670652173913,4.8804347826087,6.21413043478261,55.61775147929,6.57130177514793,64.1918238993711,10.6088050314465,4.83238993710692,7.76761006289308,9,219,10,9,45,3,364,188,38,89,60.5112359550562,18.7247191011236
"689",46506,"James Knapke",92,0,1,3,2,17,3.25217391304348,612,58.9944444444444,60.2467320261438,39.1885620915033,52.7864379084967,56.3797385620915,40.2950980392157,62.7246732026144,65.0643790849673,38.4794117647059,31.9218954248366,33.5656862745098,39.3398692810458,2.39661764705882,2.27950980392157,3.23024509803922,4.42656862745098,527,565,11,28,319,612,30,33,0,19,645,22,25,0,27,17,30,3490,53.9570261437908,54.8217320261438,56.9522875816994,46.8802287581699,16.5910130718954,70.8926470588235,3.58725490196078,4.67532679738562,56.4293805309735,6.17433628318584,66.2601518026566,9.61745730550285,4.64990512333966,8.77039848197343,4,27,6,7,162,2,226,91,3,34,10.3235294117647,12.3882352941176
"690",46507,"Maty Mauk",133,2,8,16,6,16,12.0157894736842,547,69.8691042047532,68.9780621572212,63.2994515539305,60.6285191956124,57.9661791590494,67.6645338208409,74.84478976234,73.0588665447898,66.0981718464351,42.0848263254113,37.5398537477148,66.4747714808044,3.06821070234114,2.76772575250836,4.37789297658863,5.54560200668896,433,477,7,29,251,547,33,38,2,15,583,23,47,0,35,28,30,2925,71.5193784277879,65.1661791590494,61.227970749543,70.9948811700183,12.5382084095064,77.97239488117,4.18427787934186,5.11297989031079,52.6276729559748,6.10691823899371,65.6235565819861,10.4591224018476,5.68799076212471,11.6129330254042,23,206,23,6,312,2,623,257,2,75,35.5133333333333,43.9666666666667
"691",46508,"David Blough",367,10,17,45,18,43,12.2297002724796,1091,57.2791017415215,55.1580201649862,65.59248395967,60.743813015582,59.8413382218148,61.5806599450046,70.4616865261228,68.379651695692,65.7604949587534,40.6538955087076,39.8792850595784,59.0544454628781,2.58180475272961,2.38718047527296,3.68905587668593,4.93789980732177,1307,1396,23,58,849,1560,77,447,6,41,1655,87,76,3,57,69,66,9517,63.2004487179487,62.9528846153846,63.0523076923077,55.1275641025641,17.8076282051282,85.4403205128205,5.57294871794872,4.00102564102564,60.8060888252149,6.83130372492837,70.866182096404,8.67628156082632,3.94231063504208,8.33588370313696,13,73,25,13,498,12,789,374,28,101,10.9306930693069,4.66732673267327
"692",46510,"Grant Rohach",42,1,2,5,2,9,11.9261904761905,167,56.0586826347305,55.9760479041916,0,49.4880239520958,50.777245508982,56.4976047904192,58.1952095808383,58.6497005988024,56.2437125748503,39.0077844311377,39.588622754491,35.037125748503,2.66191616766467,2.48461077844311,3.53191616766467,4.13017964071856,135,139,3,4,74,167,6,33,0,3,175,16,11,0,1,4,11,908,26.1922155688623,46.6784431137725,49.8700598802395,50.1389221556886,28.6814371257485,74.4892215568862,9.58323353293413,6.30359281437126,53.2568345323741,6.55035971223022,59.2725925925926,10.04,2.73259259259259,7.48962962962963,1,37,6,6,85,0,154,62,4,18,24.7111111111111,30.5555555555556
"693",46511,"Tyrrell Pigrome",149,6,20,37,11,37,24.8348993288591,562,62.2345195729537,58.3519572953737,71.4099644128114,53.8918149466192,56.1982206405694,51.9814946619217,63.3362989323843,62.397153024911,61.2238434163701,40.2462633451957,38.9960854092527,57.3750889679715,2.90679837892604,2.550273556231,3.83664640324215,5.04912867274569,504,534,4,26,306,656,38,162,4,10,682,52,65,1,21,18,23,3206,43.0896341463415,60.5871951219512,58.1862804878049,62.5875,25.3082317073171,77.1365853658537,7.92987804878049,3.41189024390244,57.2938202247191,6.01947565543071,68.2404761904762,9.1031746031746,4.58154761904762,11.0146825396825,39,359,44,20,488,11,1246,628,31,167,26.9425149700599,33.0101796407186
"694",46512,"Chris Carter",13,0,1,1,0,11,7.70769230769231,54,53.35,51.75,32.1,86.25,86.3,60.65,79.25,76.15,64.25,56.25,58.8,28.5,2.875,2.81,2.7,4.3,40,44,0,6,22,54,0,20,1,3,56,7,3,0,3,4,5,524,67.3,63.75,68.4,57.45,30.7,87.65,12.95,9.2,49.9818181818182,11.9477272727273,55,17.7,13.65,0,10,177,14,5,18,3,431,233,12,76,38.9263157894737,33.3421052631579
"695",46513,"Malcolm Perry",63,0,1,8,7,23,12.7,138,70.6463768115942,57.1514492753623,79.2376811594203,79.4188405797101,66.0108695652174,82.6115942028985,80.3246376811594,77.3014492753623,68.5217391304348,69.9876811594203,45.9079710144928,89.0688405797101,3.55491329479769,2.6664161849711,4.01670520231214,5.30797687861272,100,107,3,11,53,175,8,65,0,5,183,21,47,2,2,9,11,1254,61.452,85.7925714285714,61.4502857142857,83.3354285714286,22.6205714285714,100.861142857143,12.0131428571429,6.03657142857143,49.5429906542056,11.7467289719626,60.969,17.506,9.652,13.336,73,1134,61,6,103,16,2224,1177,81,286,50.7972027972028,87.5489510489511
"696",46514,"Tago Smith",3,0,0,0,0,4,0,27,74.1555555555556,77.4555555555555,50.2666666666667,45.6,40.5333333333333,56.7111111111111,66.9333333333333,63.6,57.0444444444444,44.7333333333333,50.6555555555556,50.0444444444444,2.91,2.59111111111111,2.03333333333333,3.41777777777778,16,18,1,1,13,27,0,3,0,2,29,4,5,0,1,4,3,290,72.4888888888889,70.6666666666667,65.6333333333333,65.3333333333333,40.7444444444444,117.6,14.8111111111111,9.88888888888889,72.2055555555556,16.1444444444444,81.23125,14.56875,6.25,0,15,149,10,2,25,6,386,147,0,71,29.7169014084507,38.3774647887324
"697",46515,"John O'Korn",115,6,2,12,4,21,10.44,431,66.9856148491879,65.9986078886311,61.7278422273782,48.4960556844548,51.4677494199536,49.1503480278422,52.545939675174,56.0828306264501,46.5874709976798,61.7457076566125,60.3213457076566,63.1399071925754,2.80675174013921,2.55907192575406,3.5577030162413,4.71730858468678,350,363,2,15,193,431,32,58,2,14,452,34,34,0,9,10,19,2058,50.1243619489559,53.6399071925754,56.8658932714617,47.561252900232,21.4083526682135,63.2772621809745,7.91322505800464,4.23433874709977,53.1526170798898,5.67741046831956,64.3034285714286,8.936,3.94742857142857,14.0688571428571,6,0,6,8,174,1,194,145,4,31,0,16.0290322580645
"698",46516,"Shane Morris",107,3,2,12,7,17,11.2046728971963,497,56.674245472837,55.1076458752515,63.1758551307847,66.2334004024145,66.2772635814889,55.7653923541247,68.6865191146881,67.7937625754527,63.8418511066398,50.8977867203219,50.8885311871227,52.1380281690141,2.30961770623742,2.18036217303823,3.33577464788732,4.65774647887324,438,457,11,28,249,497,41,130,1,16,519,23,15,0,7,26,29,3103,50.2786720321931,62.0096579476861,62.7740442655936,53.6227364185111,16.7951710261569,79.7235412474849,4.63983903420523,5.60845070422535,54.5146608315099,6.77943107221007,66.2342465753425,9.67054794520548,5.88082191780822,14.2506849315068,11,77,7,14,102,3,319,187,18,62,20.908064516129,31.8096774193548
"699",46517,"Logan Woodside",222,3,3,15,9,35,6.73918918918919,1086,77.021546961326,77.5139963167587,51.5863720073665,80.4837937384899,80.2410681399632,53.5604051565378,88.119152854512,88.1453038674033,49.3825046040516,57.8753222836096,57.9734806629834,58.2594843462247,2.4295211786372,2.32123388581952,3.48491712707182,4.35942909760589,965,1006,17,60,660,1086,61,323,10,19,1167,40,37,0,14,86,39,9416,49.6749539594844,79.8348066298343,82.5902394106814,42.7613259668508,14.1581952117864,116.385082872928,3.68710865561694,3.30920810313076,65.5704771371769,9.37713717693837,74.7137823834197,10.0426943005181,5.54673575129534,8.49067357512953,13,0,8,19,222,4,298,119,11,68,0,9.21176470588235
"700",46518,"Baker Mayfield",247,6,17,45,22,36,18.2194331983806,1206,91.2081260364842,91.0112769485904,62.6382255389718,93.4401326699834,93.4534825870647,58.9326699834163,95.7524875621891,95.250912106136,61.9811774461028,71.0915422885572,72.67728026534,57.0620232172471,2.97758104738155,2.64561097256858,4.22684954280964,5.89576059850374,998,1036,5,71,726,1206,72,517,2,18,1256,70,94,3,28,110,30,11155,58.4919568822554,93.5894693200663,93.9071310116086,63.6148424543947,19.6833333333333,133.285986733002,5.80406301824212,2.40812603648425,70.1088803088803,10.7532818532819,79.9597194388778,10.1194388777555,6.55070140280561,9.01202404809619,47,231,39,15,629,18,1179,609,45,142,19.8838028169014,26.4232394366197
"701",46524,"Nate Romine",46,0,1,1,0,18,2.15217391304348,198,62.8555555555556,63.0555555555556,48.9161616161616,52.0585858585859,52.6545454545454,21.2575757575758,66.9828282828283,66.5959595959596,6.36666666666667,42.8545454545455,43.2393939393939,57.5242424242424,2.78767676767677,2.63939393939394,2.77777777777778,5.18131313131313,165,172,1,14,75,198,6,52,3,7,211,16,10,0,3,12,14,1685,40.4848484848485,52.7808080808081,57.7989898989899,48.1777777777778,22.0464646464646,85,8.08787878787879,6.69090909090909,43.6372093023256,9.81395348837209,49.1127272727273,14.5345454545455,7.64787878787879,7.61939393939394,11,305,17,13,45,6,700,270,25,154,40.25,7.04350649350649
"702",46525,"K.J. Carta-Samuels",120,1,6,8,1,21,6.625,57,51.5228070175439,51.6929824561403,0,52.459649122807,50.0824561403509,35.9298245614035,55.7456140350877,55.6105263157895,0,50.5526315789474,47.2754385964912,35.9298245614035,2.67374025974026,2.56,2.74218181818182,4.52903896103896,328,348,6,14,212,387,14,127,4,10,408,21,18,2,8,22,15,2573,62.8361757105943,72.9198966408269,73.9578811369509,53.0759689922481,15.0583979328165,90.6997416020672,5.47054263565891,3.65607235142119,60.8896551724138,7.38074712643678,68.8948170731707,10.7112804878049,3.81890243902439,6.26707317073171,0,0,3,7,88,2,112,102,4,33,0,0
"703",46531,"Billy Bahl",135,0,4,13,9,20,9.63333333333333,539,57.7320964749536,56.7907235621521,46.5547309833024,52.2150278293135,53.5866419294991,56.2040816326531,58.0990723562152,58.7816326530612,42.9233766233766,47.5519480519481,47.0589981447124,58.6619666048237,2.66334572490706,2.43944237918216,3.5503531598513,5.06646840148699,432,465,7,20,230,539,31,158,4,21,564,44,30,1,21,21,32,3392,59.2009276437848,54.7007421150278,54.3669758812616,59.0051948051948,25.7953617810761,70.4096474953618,8.16270871985158,5.67309833024119,49.4754838709677,7.31333333333333,60.437962962963,12.9009259259259,4.0787037037037,12.075,6,18,6,8,158,1,179,134,3,23,11.8260869565217,0
"704",46533,"Greg Windham",67,1,5,9,3,19,13.4029850746269,302,65.3172185430464,65.6754966887417,46.5933774834437,75.4735099337748,72.6980132450331,67.8894039735099,83.8834437086093,83.7781456953642,57.6576158940397,45.9238410596027,39.5721854304636,69.2344370860927,2.53701986754967,2.37695364238411,3.47609271523179,4.29377483443709,256,272,6,16,153,302,16,86,4,6,322,9,20,0,6,10,14,1711,54.6245033112583,71.8158940397351,72.2132450331126,62.335761589404,9.23245033112583,78.4079470198675,2.94370860927152,4.35827814569536,56.2757352941176,6.29080882352941,66.02734375,9.89140625,5.3859375,9.6234375,14,117,18,7,142,3,510,257,34,101,19.950495049505,21.6415841584158
"705",46534,"Tyler Jones",255,7,15,29,7,35,11.3549019607843,1241,56.4008058017728,56.2799355358582,56.0855761482675,64.0085414987913,66.0995165189363,47.0827558420629,73.982514101531,73.9812248186946,53.0946011281225,38.9518130539887,42.146655922643,45.7958904109589,2.55092307692308,2.41169230769231,3.15907692307692,4.42276923076923,1020,1106,13,24,687,1241,73,238,9,31,1287,78,56,6,58,46,54,7318,58.9718775181305,61.7410153102337,63.6799355358582,54.1647058823529,19.5770346494762,83.4835616438356,6.26905721192587,4.22215954875101,62.1300180831826,6.61094032549729,74.5160784313725,6.92813725490196,2.09235294117647,9.60343137254902,29,619,54,25,297,21,1671,527,63,295,35.9623728813559,11.0772881355932
